Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Profit Margin %
PAYMENT,2,1,4.42,110.49,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,4,Apparel,18.02520371,-66.61289215,Pacific Asia,Foshan,China,21,19.5,0.15,129.99,0.04,1,129.99,110.49,4.42,Eastern Asia,Guangdong,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,3.400261558581429
PAYMENT,2,1,129.34,263.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,4,Apparel,18.02520371,-66.61289215,Pacific Asia,Foshan,China,21,35.99,0.12,59.99,0.49,5,299.95,263.96,129.34,Eastern Asia,Guangdong,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,First Class,43.12052008668112
PAYMENT,2,1,70.43,225.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,5,Golf,18.02520371,-66.61289215,Pacific Asia,Foshan,China,21,25.0,0.1,50.0,0.31,5,250.0,225.0,70.43,Eastern Asia,Guangdong,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,28.172000000000004
TRANSFER,2,1,49.14,188.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,7,Fan Shop,18.02520371,-66.61289215,USCA,New York City,Estados Unidos,21,11.0,0.06,199.99,0.26,1,199.99,188.99,49.14,East of USA,Nueva York,PENDING,Pelican Sunstream 100 Kayak,199.99,First Class,24.57122856142807
DEBIT,2,4,45.92,163.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,7,Fan Shop,18.02520371,-66.61289215,Europe,Solingen,Alemania,21,36.0,0.18,199.99,0.28,1,199.99,163.99,45.92,Western Europe,Renania del Norte-Westfalia,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,22.96114805740287
TRANSFER,3,2,40.83,130.45,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,7,Fan Shop,18.02520371,-66.61289215,LATAM,Cuajimalpa,México,21,19.49,0.13,49.98,0.31,3,149.94,130.45,40.83,Central America,Distrito Federal,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Second Class,27.23089235694277
PAYMENT,2,1,39.36,112.46,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,7,Fan Shop,18.02520371,-66.61289215,Pacific Asia,Foshan,China,21,37.49,0.25,49.98,0.35,3,149.94,112.46,39.36,Eastern Asia,Guangdong,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,First Class,26.250500200080037
TRANSFER,2,1,33.12,118.29,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,4,Apparel,18.02520371,-66.61289215,USCA,New York City,Estados Unidos,21,11.7,0.09,129.99,0.28,1,129.99,118.29,33.12,East of USA,Nueva York,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,25.478882990999303
TRANSFER,2,1,13.11,50.43,Late delivery,1,37,Electronics,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,6,Outdoors,18.02520371,-66.61289215,USCA,New York City,Estados Unidos,21,1.56,0.03,51.99,0.26,1,51.99,50.43,13.11,East of USA,Nueva York,PENDING,Titleist Pro V1 High Numbers Personalized Gol,51.99,First Class,25.216387766878245
TRANSFER,2,1,33.74,74.97,Late delivery,1,40,Accessories,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,6,Outdoors,18.02520371,-66.61289215,USCA,New York City,Estados Unidos,21,0.0,0.0,24.99,0.45,3,74.97,74.97,33.74,East of USA,Nueva York,PENDING,Team Golf Tennessee Volunteers Putter Grip,24.99,First Class,45.0046685340803
TRANSFER,3,2,28.8,57.59,Late delivery,1,17,Cleats,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,4,Apparel,18.02520371,-66.61289215,LATAM,Cuajimalpa,México,21,2.4,0.04,59.99,0.5,1,59.99,57.59,28.8,Central America,Distrito Federal,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Second Class,48.0080013335556
TRANSFER,3,2,42.58,118.29,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,4,Apparel,18.02520371,-66.61289215,LATAM,Cuajimalpa,México,21,11.7,0.09,129.99,0.36,1,129.99,118.29,42.58,Central America,Distrito Federal,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,32.75636587429802
TRANSFER,3,2,42.12,116.99,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,William,21,Zimmerman,Consumer,PR,3323 Old Willow Mall ,725.0,4,Apparel,18.02520371,-66.61289215,LATAM,Cuajimalpa,México,21,13.0,0.1,129.99,0.36,1,129.99,116.99,42.12,Central America,Distrito Federal,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,32.40249249942303
TRANSFER,2,4,49.52,150.07,Advance shipping,0,12,Boxing & MMA,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,3,Footwear,40.80894089,-74.0328598,Pacific Asia,Ninghai,China,22,14.84,0.09,54.97,0.33,3,164.91,150.07,49.52,Eastern Asia,Shandong,PENDING,Under Armour Women's Micro G Skulpt Running S,54.97,Standard Class,30.02850039415439
TRANSFER,2,4,125.27,260.97,Advance shipping,0,9,Cardio Equipment,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,3,Footwear,40.80894089,-74.0328598,Pacific Asia,Ninghai,China,22,39.0,0.13,99.99,0.48,3,299.97,260.97,125.27,Eastern Asia,Shandong,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,41.76084275094176
CASH,2,1,53.66,124.79,Late delivery,1,18,Men's Footwear,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,4,Apparel,40.80894089,-74.0328598,LATAM,San Juan de la Maguana,República Dominicana,22,5.2,0.04,129.99,0.43,1,129.99,124.79,53.66,Caribbean,San Juan,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,41.280098469113
CASH,2,1,1.52,37.99,Late delivery,1,29,Shop By Sport,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,5,Golf,40.80894089,-74.0328598,LATAM,San Juan de la Maguana,República Dominicana,22,2.0,0.05,39.99,0.04,1,39.99,37.99,1.52,Caribbean,San Juan,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,3.8009502375593898
CASH,2,1,138.91,283.48,Late delivery,1,43,Camping & Hiking,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,7,Fan Shop,40.80894089,-74.0328598,LATAM,San Juan de la Maguana,República Dominicana,22,16.5,0.06,299.98,0.49,1,299.98,283.48,138.91,Caribbean,San Juan,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,46.30642042802853
CASH,2,1,62.57,145.5,Late delivery,1,24,Women's Apparel,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,5,Golf,40.80894089,-74.0328598,LATAM,San Juan de la Maguana,República Dominicana,22,4.5,0.03,50.0,0.43,3,150.0,145.5,62.57,Caribbean,San Juan,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,41.71333333333334
CASH,2,1,69.12,144.0,Late delivery,1,24,Women's Apparel,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,5,Golf,40.80894089,-74.0328598,LATAM,San Juan de la Maguana,República Dominicana,22,6.0,0.04,50.0,0.48,3,150.0,144.0,69.12,Caribbean,San Juan,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,46.080000000000005
DEBIT,5,2,11.33,37.76,Late delivery,1,35,Golf Gloves,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,6,Outdoors,40.80894089,-74.0328598,Europe,Paris,Francia,22,2.2,0.06,9.99,0.3,4,39.96,37.76,11.33,Western Europe,Isla de Francia,COMPLETE,Clicgear 8.0 Shoe Brush,9.99,Second Class,28.35335335335336
PAYMENT,4,4,7.8,103.99,Shipping on time,0,18,Men's Footwear,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,4,Apparel,40.80894089,-74.0328598,Africa,Kinshasa,República Democrática del Congo,22,26.0,0.2,129.99,0.08,1,129.99,103.99,7.8,Central Africa,Kinshasa,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,6.000461573967228
PAYMENT,4,4,44.64,93.0,Shipping on time,0,24,Women's Apparel,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,5,Golf,40.80894089,-74.0328598,Africa,Kinshasa,República Democrática del Congo,22,7.0,0.07,50.0,0.48,2,100.0,93.0,44.64,Central Africa,Kinshasa,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,44.64
DEBIT,6,2,86.4,192.0,Late delivery,1,24,Women's Apparel,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,5,Golf,40.80894089,-74.0328598,Europe,Katowice,Polonia,22,8.0,0.04,50.0,0.45,4,200.0,192.0,86.4,Eastern Europe,Silesia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,43.2
DEBIT,6,2,29.39,104.96,Late delivery,1,40,Accessories,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,6,Outdoors,40.80894089,-74.0328598,Europe,Katowice,Polonia,22,19.99,0.16,24.99,0.28,5,124.95,104.96,29.39,Eastern Europe,Silesia,COMPLETE,Team Golf New England Patriots Putter Grip,24.99,Second Class,23.521408563425368
PAYMENT,4,4,16.09,48.75,Shipping on time,0,33,Golf Shoes,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,6,Outdoors,40.80894089,-74.0328598,Africa,Kinshasa,República Democrática del Congo,22,16.25,0.25,65.0,0.33,1,65.0,48.75,16.09,Central Africa,Kinshasa,PENDING_PAYMENT,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,Standard Class,24.753846153846155
PAYMENT,4,4,3.6,47.98,Shipping on time,0,46,Indoor/Outdoor Games,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,7,Fan Shop,40.80894089,-74.0328598,Africa,Kinshasa,República Democrática del Congo,22,2.0,0.04,49.98,0.08,1,49.98,47.98,3.6,Central Africa,Kinshasa,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,7.202881152460986
PAYMENT,4,4,113.67,391.98,Shipping on time,0,45,Fishing,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,7,Fan Shop,40.80894089,-74.0328598,Africa,Kinshasa,República Democrática del Congo,22,8.0,0.02,399.98,0.29,1,399.98,391.98,113.67,Central Africa,Kinshasa,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,28.4189209460473
DEBIT,6,2,10.44,347.98,Late delivery,1,45,Fishing,North Bergen,EE. UU.,Joseph,22,Smith,Corporate,NJ,7740 Broad Fox Villas,7047.0,7,Fan Shop,40.80894089,-74.0328598,Europe,Katowice,Polonia,22,52.0,0.13,399.98,0.03,1,399.98,347.98,10.44,Eastern Europe,Silesia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,2.610130506525326
CASH,6,2,-47.99,59.99,Late delivery,1,17,Cleats,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,4,Apparel,18.01836205,-66.61623383,LATAM,San Salvador,El Salvador,23,0.0,0.0,59.99,-0.8,1,59.99,59.99,-47.99,Central America,San Salvador,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Second Class,-79.9966661110185
CASH,6,2,-10.52,49.39,Late delivery,1,37,Electronics,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,6,Outdoors,18.01836205,-66.61623383,LATAM,San Salvador,El Salvador,23,2.6,0.05,51.99,-0.21,1,51.99,49.39,-10.52,Central America,San Salvador,CLOSED,Titleist Pro V1x High Numbers Personalized Go,51.99,Second Class,-20.23466051163685
CASH,6,2,80.9,278.97,Late delivery,1,9,Cardio Equipment,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,3,Footwear,18.01836205,-66.61623383,LATAM,San Salvador,El Salvador,23,21.0,0.07,99.99,0.29,3,299.97,278.97,80.9,Central America,San Salvador,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,26.96936360302697
CASH,6,2,33.84,180.0,Late delivery,1,24,Women's Apparel,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,5,Golf,18.01836205,-66.61623383,LATAM,San Salvador,El Salvador,23,20.0,0.1,50.0,0.19,4,200.0,180.0,33.84,Central America,San Salvador,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,16.92
PAYMENT,2,1,43.68,167.99,Late delivery,1,48,Water Sports,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,7,Fan Shop,18.01836205,-66.61623383,Europe,Laval,Francia,23,32.0,0.16,199.99,0.26,1,199.99,167.99,43.68,Western Europe,Países del Loira,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class,21.84109205460273
PAYMENT,2,1,43.88,120.89,Late delivery,1,18,Men's Footwear,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,4,Apparel,18.01836205,-66.61623383,Europe,Laval,Francia,23,9.1,0.07,129.99,0.36,1,129.99,120.89,43.88,Western Europe,Países del Loira,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,33.75644280329256
PAYMENT,4,4,37.12,218.36,Shipping on time,0,17,Cleats,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,4,Apparel,18.01836205,-66.61623383,USCA,Jacksonville,Estados Unidos,23,21.6,0.09,59.99,0.17,4,239.96,218.36,37.12,South of  USA ,Carolina del Norte,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,15.46924487414569
PAYMENT,4,4,84.46,175.96,Shipping on time,0,29,Shop By Sport,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,5,Golf,18.01836205,-66.61623383,USCA,Jacksonville,Estados Unidos,23,23.99,0.12,39.99,0.48,5,199.95,175.96,84.46,South of  USA ,Carolina del Norte,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,42.24056014003501
TRANSFER,2,1,53.5,109.19,Shipping canceled,0,18,Men's Footwear,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,4,Apparel,18.01836205,-66.61623383,LATAM,Cartago,Colombia,23,20.8,0.16,129.99,0.49,1,129.99,109.19,53.5,South America,Valle del Cauca,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,41.15701207785214
TRANSFER,2,1,4.92,245.98,Shipping canceled,0,43,Camping & Hiking,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,7,Fan Shop,18.01836205,-66.61623383,LATAM,Cartago,Colombia,23,54.0,0.18,299.98,0.02,1,299.98,245.98,4.92,South America,Valle del Cauca,SUSPECTED_FRAUD,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.640109340622708
PAYMENT,4,4,115.15,239.9,Shipping on time,0,46,Indoor/Outdoor Games,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,7,Fan Shop,18.01836205,-66.61623383,USCA,Jacksonville,Estados Unidos,23,10.0,0.04,49.98,0.48,5,249.9,239.9,115.15,South of  USA ,Carolina del Norte,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,46.07843137254902
PAYMENT,4,4,28.89,169.93,Shipping on time,0,46,Indoor/Outdoor Games,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,7,Fan Shop,18.01836205,-66.61623383,USCA,Jacksonville,Estados Unidos,23,29.99,0.15,49.98,0.17,4,199.92,169.93,28.89,South of  USA ,Carolina del Norte,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,14.45078031212485
TRANSFER,2,1,62.7,127.96,Shipping canceled,0,37,Electronics,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,6,Outdoors,18.01836205,-66.61623383,LATAM,Cartago,Colombia,23,31.99,0.2,31.99,0.49,5,159.95,127.96,62.7,South America,Valle del Cauca,SUSPECTED_FRAUD,Bridgestone e6 Straight Distance NFL Carolina,31.99,First Class,39.19974992185058
TRANSFER,5,4,39.89,128.69,Late delivery,1,18,Men's Footwear,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,4,Apparel,18.01836205,-66.61623383,Pacific Asia,Neyshabur,Irán,23,1.3,0.01,129.99,0.31,1,129.99,128.69,39.89,South Asia,Jorasán Razaví,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,30.686975921224708
TRANSFER,5,4,17.1,284.98,Late delivery,1,43,Camping & Hiking,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,7,Fan Shop,18.01836205,-66.61623383,Pacific Asia,Neyshabur,Irán,23,15.0,0.05,299.98,0.06,1,299.98,284.98,17.1,South Asia,Jorasán Razaví,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,5.700380025335022
TRANSFER,5,4,46.5,185.98,Late delivery,1,9,Cardio Equipment,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,3,Footwear,18.01836205,-66.61623383,Pacific Asia,Neyshabur,Irán,23,14.0,0.07,99.99,0.25,2,199.98,185.98,46.5,South Asia,Jorasán Razaví,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,23.25232523252325
TRANSFER,3,4,112.31,287.97,Advance shipping,0,9,Cardio Equipment,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,3,Footwear,18.01836205,-66.61623383,Pacific Asia,Orange,Australia,23,12.0,0.04,99.99,0.39,3,299.97,287.97,112.31,Oceania,Nueva Gales del Sur,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,37.44041070773744
TRANSFER,3,4,99.78,226.76,Advance shipping,0,17,Cleats,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,4,Apparel,18.01836205,-66.61623383,Pacific Asia,Orange,Australia,23,13.2,0.06,59.99,0.44,4,239.96,226.76,99.78,Oceania,Nueva Gales del Sur,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,41.581930321720286
TRANSFER,5,4,143.99,299.99,Late delivery,1,45,Fishing,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,7,Fan Shop,18.01836205,-66.61623383,Pacific Asia,Neyshabur,Irán,23,100.0,0.25,399.98,0.48,1,399.98,299.99,143.99,South Asia,Jorasán Razaví,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,35.99929996499825
CASH,6,2,-29.0,124.45,Late delivery,1,46,Indoor/Outdoor Games,San Juan,Puerto Rico,Benjamin,23,Duarte,Corporate,PR,8811 High Horse Impasse,921.0,7,Fan Shop,18.01836205,-66.61623383,LATAM,San Salvador,El Salvador,23,25.49,0.17,49.98,-0.23,3,149.94,124.45,-29.0,Central America,San Salvador,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Second Class,-19.34106976123783
TRANSFER,3,2,16.06,47.5,Shipping canceled,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,5,Golf,18.35124588,-65.96308899,Pacific Asia,Samarinda,Indonesia,24,2.5,0.05,50.0,0.34,1,50.0,47.5,16.06,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,32.12
TRANSFER,3,2,29.05,83.0,Shipping canceled,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,5,Golf,18.35124588,-65.96308899,Pacific Asia,Samarinda,Indonesia,24,17.0,0.17,50.0,0.35,2,100.0,83.0,29.05,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,29.05
TRANSFER,3,2,37.5,299.97,Shipping canceled,0,9,Cardio Equipment,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,3,Footwear,18.35124588,-65.96308899,Pacific Asia,Samarinda,Indonesia,24,0.0,0.0,99.99,0.13,3,299.97,299.97,37.5,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,12.5012501250125
TRANSFER,3,4,62.99,179.97,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,4,Apparel,18.35124588,-65.96308899,Pacific Asia,Ajmer,India,24,0.0,0.0,59.99,0.35,3,179.97,179.97,62.99,South Asia,Rajastán,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,35.00027782408179
TRANSFER,3,4,37.95,178.17,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,4,Apparel,18.35124588,-65.96308899,Pacific Asia,Ajmer,India,24,1.8,0.01,59.99,0.21,3,179.97,178.17,37.95,South Asia,Rajastán,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,21.086847807967995
TRANSFER,3,4,148.74,424.96,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,3,Footwear,18.35124588,-65.96308899,Pacific Asia,Ajmer,India,24,74.99,0.15,99.99,0.35,5,499.95,424.96,148.74,South Asia,Rajastán,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,29.750975097509752
PAYMENT,3,4,48.36,185.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,7,Fan Shop,18.35124588,-65.96308899,LATAM,Belo Horizonte,Brasil,24,14.0,0.07,199.99,0.26,1,199.99,185.99,48.36,South America,Minas Gerais,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class,24.18120906045302
DEBIT,2,1,-90.2,163.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,7,Fan Shop,18.35124588,-65.96308899,Europe,Nieuwegein,Países Bajos,24,36.0,0.18,199.99,-0.55,1,199.99,163.99,-90.2,Western Europe,Utrecht,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class,-45.10225511275564
PAYMENT,3,4,96.98,197.92,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,7,Fan Shop,18.35124588,-65.96308899,LATAM,Belo Horizonte,Brasil,24,2.0,0.01,49.98,0.49,4,199.92,197.92,96.98,South America,Minas Gerais,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,48.50940376150461
TRANSFER,3,2,30.84,84.97,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,7,Fan Shop,18.35124588,-65.96308899,Pacific Asia,Samarinda,Indonesia,24,14.99,0.15,49.98,0.36,2,99.96,84.97,30.84,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.98,Second Class,30.85234093637455
TRANSFER,3,2,81.34,232.41,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,7,Fan Shop,18.35124588,-65.96308899,Pacific Asia,Samarinda,Indonesia,24,17.49,0.07,49.98,0.35,5,249.9,232.41,81.34,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.98,Second Class,32.549019607843135
DEBIT,2,1,26.0,99.99,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,3,Footwear,18.35124588,-65.96308899,Europe,Nieuwegein,Países Bajos,24,0.0,0.0,99.99,0.26,1,99.99,99.99,26.0,Western Europe,Utrecht,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,26.002600260026004
DEBIT,2,1,20.79,59.39,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,24,Smith,Home Office,PR,9417 Emerald Towers,725.0,4,Apparel,18.35124588,-65.96308899,Europe,Nieuwegein,Países Bajos,24,0.6,0.01,59.99,0.35,1,59.99,59.39,20.79,Western Europe,Utrecht,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,First Class,34.65577596266044
